ETF,Underlying,is_yieldboost,scenario_style,Beta,Beta_n_obs,Beta_source,borrow_fee_annual,borrow_current,shares_available,borrow_missing_from_ftp,borrow_spiking,borrow_price_ref,borrow_current_raw_annual,borrow_floor_factor,protected,cagr_positive,borrow_leq_low,borrow_gt_low,protected_ok,protected_bad,purgatory,exclude_borrow_gt_low,exclude_no_shares,exclude_borrow_spike,vol_etf_annual,vol_etf_annual_legacy,gross_decay_annual,gross_decay_annual_legacy_weekly,vol_underlying_annual,vol_underlying_annual_legacy,expense_ratio_annual,expense_ratio_source,underlying_borrow_annual,risk_free_rate_used,expected_gross_decay_annual,expected_gross_decay_annual_legacy,expected_gross_decay_reliable,blended_gross_decay,net_decay_annual,decay_score,expected_gross_decay_p10_annual,expected_gross_decay_p50_annual,expected_gross_decay_p90_annual,expected_gross_decay_mean_annual,expected_gross_decay_dist_model,expected_logIV_mu_annual,expected_logIV_sigma_annual,expected_gross_decay_dist_n_obs,expected_gross_decay_dist_horizon_days,asof_date,product_class,expected_decay_available,gross_edge_definition,primary_edge_annual,gross_for_primary_annual,borrow_for_net_annual,borrow_avg_annual,borrow_median_60d,net_edge_p05_annual,net_edge_p25_annual,net_edge_p50_annual,net_edge_p75_annual,net_edge_p95_annual,net_edge_hist_json,mechanical_decay_annual,realized_tracking_component_annual,slippage_proxy_annual,income_distributions_annual,block_len,B_reps,annualization_key,hac_lag,sigma_b_annual,stress_borrow_rho,copula_note,copula_type,borrow_dispersion_type,regime_autocorr_und_21d_proxy,regime_warning,high_intraday_risk,decomposition_note,borrow_weight_halflife_days,borrow_history_points_used,borrow_resample_mode,gross_anchor_shift_annual,gross_anchor_target_annual,gross_anchor_source,schema_v,edge_sign_convention,expected_gross_decay_simple_ito_annual,expected_gross_decay_adjusted_annual,expected_decay_adjustment_annual,expected_decay_model,maint_pct_long,maint_pct_short,init_pct_long,init_pct_short,bucket,bucket4_net_edge_annual,inverse_shortable,strategy_blacklisted
NVDL,NVDA,False,,1.987674,500,ols,,,0,True,False,103.0,,1.0,False,,False,False,False,False,False,False,True,False,0.668298,0.669584,0.36284,0.357252,0.335986,0.33527,0.0115,manual,0.0,0.045,0.166753,0.166282,True,0.36284,0.36284,0.36284,0.166753,0.166753,0.166753,0.166753,simple_ito_fallback,-1.772657,0.0,479.0,252.0,2026-04-30,letf,True,blended_realized_expected,0.36284,0.2647965,0.0,0.07419577272727272,0.069369,0.026502815693968455,0.06774482373665679,0.09487631897462556,0.1205947907710138,0.16420531078685352,"{""e"":[0.011042,0.02143,0.031818,0.042207,0.052595,0.062983,0.073371,0.083759,0.094147,0.104535,0.114923,0.125311,0.135699,0.146087,0.156476,0.166864,0.177252,0.18764,0.198028,0.208416,0.218804],""c"":[11,15,19,11,29,31,38,41,35,43,38,30,13,14,10,3,6,1,2,2]}",0.166753,0.19608699999999998,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;anchor_shift_to_expected_p50=-0.1926;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,0.07987865123288036,momentum_incomparable_to_vol_drag,False,incomplete_regime,90.0,44.0,weighted_empirical,-0.192568657862735,0.166753,simple_ito_fallback,2,short_favorable_positive,0.166753,,,simple_ito,0.4969185,1.0,0.5,1.0,bucket_1,,False,False
PDDL,PDD,False,,2.002668,199,ols,,,0,True,False,19.54599952697754,,1.0,False,,False,False,False,False,False,False,True,False,0.609672,0.604611,0.186533,0.183142,0.33405,0.329908,0.0115,manual,0.0,0.045,0.168656,0.165895,True,0.182773,0.186533,0.182773,0.168656,0.168656,0.168656,0.168656,simple_ito_fallback,-1.783892,0.0,479.0,252.0,2026-04-30,letf,True,blended_realized_expected,0.186533,0.1775945,0.0,0.4695856666666666,0.403564,-0.592685842344867,-0.4185238788457056,-0.29566473724292996,-0.20139817919050867,-0.08710669481598687,"{""e"":[-0.642482,-0.610983,-0.579485,-0.547986,-0.516487,-0.484988,-0.45349,-0.421991,-0.390492,-0.358994,-0.327495,-0.295996,-0.264497,-0.232999,-0.2015,-0.170001,-0.138503,-0.107004,-0.075505,-0.044006,-0.012508],""c"":[9,12,12,11,9,15,25,34,22,28,18,27,29,45,34,25,14,11,7,5]}",0.168656,0.017877000000000004,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;anchor_shift_to_expected_p50=-0.0185;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,-0.01805004544969595,none,False,ok,90.0,45.0,weighted_empirical,-0.018523843842069676,0.168656,simple_ito_fallback,2,short_favorable_positive,0.168656,,,simple_ito,0.500667,1.0,0.500667,1.0,bucket_1,,False,False
PTIR,PLTR,False,,1.996375,413,ols,,,0,True,False,14.130000114440918,,1.0,False,,False,False,False,False,False,False,True,False,1.0707,1.048041,0.499383,0.495676,0.528991,0.525221,0.0115,manual,0.0,0.045,0.334649,0.330696,True,0.499383,0.499383,0.499383,0.334649,0.334649,0.334649,0.334649,simple_ito_fallback,-1.089227,0.0,479.0,252.0,2026-04-30,letf,True,blended_realized_expected,0.499383,0.417016,0.0,0.020223738095238097,0.024952000000000002,0.2210889844372483,0.27519838576582273,0.31148679214813185,0.3494139445788263,0.4061538930310298,"{""e"":[0.164152,0.177718,0.191283,0.204849,0.218415,0.23198,0.245546,0.259112,0.272677,0.286243,0.299809,0.313374,0.32694,0.340506,0.354071,0.367637,0.381203,0.394768,0.408334,0.421899,0.435465],""c"":[1,1,4,8,19,10,18,29,36,38,36,36,37,38,23,23,14,7,8,6]}",0.334649,0.16473400000000005,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;anchor_shift_to_expected_p50=-0.1679;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,-0.008536432557438934,none,False,ok,90.0,42.0,weighted_empirical,-0.16791184038036355,0.334649,simple_ito_fallback,2,short_favorable_positive,0.334649,,,simple_ito,0.49909375,1.0,0.5,1.0,bucket_1,,False,False
QCML,QCOM,False,,1.968965,268,ols,,,0,True,False,16.079999923706055,,1.0,False,,False,False,False,False,False,False,True,False,0.668228,0.670072,0.264268,0.248681,0.338736,0.339773,0.0115,manual,0.0,0.045,0.164559,0.16523,True,0.264268,0.264268,0.264268,0.164559,0.164559,0.164559,0.164559,simple_ito_fallback,-1.75732,0.0,479.0,252.0,2026-04-30,letf,True,blended_realized_expected,0.264268,0.2144135,0.0,0.2039098444444444,0.158602,-0.3185193563376379,-0.08127172229093975,-0.009552332863718344,0.03522085551104233,0.12529698957413463,"{""e"":[-0.387352,-0.357796,-0.328241,-0.298685,-0.26913,-0.239574,-0.210019,-0.180463,-0.150908,-0.121352,-0.091797,-0.062241,-0.032686,-0.00313,0.026425,0.055981,0.085536,0.115092,0.144647,0.174203,0.203758],""c"":[10,4,5,7,6,4,6,11,14,21,34,39,52,60,46,29,26,8,9,1]}",0.164559,0.09970899999999999,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;anchor_shift_to_expected_p50=-0.1049;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,-0.10743857237032782,mean_reversion,False,incomplete_regime,90.0,45.0,weighted_empirical,-0.1049405622022459,0.164559,simple_ito_fallback,2,short_favorable_positive,0.164559,,,simple_ito,0.49224125,1.0,0.5,1.0,bucket_1,,False,False
RDTL,RDDT,False,,1.981385,275,ols,,,0,True,False,17.110000610351562,,1.0,False,,False,False,False,False,False,False,True,False,1.300015,1.297482,0.657126,0.639136,0.652384,0.654464,0.0115,manual,0.0,0.045,0.469457,0.4721,True,0.657126,0.657126,0.657126,0.469457,0.469457,0.469457,0.469457,simple_ito_fallback,-0.728037,0.0,479.0,252.0,2026-04-30,letf,True,blended_realized_expected,0.657126,0.5632915000000001,0.0,0.13362408888888888,0.164156,0.1587957516618087,0.26617813295471016,0.3445488139961119,0.41530230026522796,0.5166209911931781,"{""e"":[0.096951,0.120917,0.144883,0.16885,0.192816,0.216782,0.240748,0.264714,0.288681,0.312647,0.336613,0.360579,0.384546,0.408512,0.432478,0.456444,0.48041,0.504377,0.528343,0.552309,0.576275],""c"":[6,8,8,5,20,18,31,30,22,30,47,34,29,24,22,16,20,11,8,3]}",0.469457,0.18766899999999997,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;anchor_shift_to_expected_p50=-0.1908;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,-0.031892430251529484,none,False,ok,90.0,45.0,weighted_empirical,-0.19080315046986285,0.469457,simple_ito_fallback,2,short_favorable_positive,0.469457,,,simple_ito,0.49534625,1.0,0.5,1.0,bucket_1,,False,False
RVNL,RIVN,False,,1.985913,256,ols,,,0,True,False,31.43000030517578,,1.0,False,,False,False,False,False,False,False,True,False,1.164691,1.247876,0.488551,0.484079,0.602231,0.627695,0.0115,manual,0.0,0.045,0.410921,0.441581,True,0.488551,0.488551,0.488551,0.410921,0.410921,0.410921,0.410921,simple_ito_fallback,-0.868099,0.0,479.0,252.0,2026-04-30,letf,True,blended_realized_expected,0.488551,0.449736,0.0,1.0330097777777778,0.950846,-1.1097349667430854,-0.9355060305719438,-0.4199172395119284,-0.282929752048824,-0.1526345998468973,"{""e"":[-1.18172,-1.122621,-1.063522,-1.004423,-0.945323,-0.886224,-0.827125,-0.768026,-0.708927,-0.649827,-0.590728,-0.531629,-0.47253,-0.413431,-0.354331,-0.295232,-0.236133,-0.177034,-0.117935,-0.058835,0.000264],""c"":[13,16,26,33,45,23,10,4,1,0,4,9,16,40,46,41,40,16,4,5]}",0.410921,0.07763000000000003,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;anchor_shift_to_expected_p50=-0.0826;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,-0.28569690834922085,mean_reversion,False,incomplete_regime,90.0,45.0,weighted_empirical,-0.0826451701835858,0.410921,simple_ito_fallback,2,short_favorable_positive,0.410921,,,simple_ito,0.49647825,1.0,0.5,1.0,bucket_1,,False,False
SMCL,SMCI,False,,1.772676,342,ols,,,0,True,False,6.480000257492065,,1.0,False,,False,False,False,False,False,False,True,False,1.384363,1.375957,0.494197,0.484391,0.798514,0.767182,0.0115,manual,0.0,0.045,0.482949,0.449353,True,0.494197,0.494197,0.494197,0.482949,0.482949,0.482949,0.482949,simple_ito_fallback,-0.349292,0.0,479.0,252.0,2026-04-30,letf,True,blended_realized_expected,0.494197,0.48857300000000004,0.0,0.2271318108108108,0.269416,-0.8597709289119645,-0.13165075194658937,0.3350602285346052,0.7787098149734988,1.0878264765034609,"{""e"":[-1.51462,-1.377296,-1.239972,-1.102648,-0.965324,-0.828,-0.690676,-0.553352,-0.416028,-0.278704,-0.14138,-0.004056,0.133268,0.270592,0.407916,0.54524,0.682564,0.819888,0.957212,1.094536,1.23186],""c"":[2,2,0,6,7,11,12,15,18,22,17,28,40,37,31,21,40,49,18,16]}",0.482949,0.01124799999999998,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;anchor_shift_to_expected_p50=+0.0522;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,-0.24492628975005837,mean_reversion,False,incomplete_regime,90.0,37.0,weighted_empirical,0.05221112190759497,0.482949,simple_ito_fallback,2,short_favorable_positive,0.482949,,,simple_ito,0.443169,1.0,0.5,1.0,bucket_1,,False,False
TSMU,TSM,False,,1.99351,364,ols,,,0,True,False,66.48999786376953,,1.0,False,,False,False,False,False,False,False,True,False,0.704855,0.705506,0.323893,0.318521,0.35417,0.352054,0.0115,manual,0.0,0.045,0.180426,0.178946,True,0.323893,0.323893,0.323893,0.180426,0.180426,0.180426,0.180426,simple_ito_fallback,-1.702673,0.0,479.0,252.0,2026-04-30,letf,True,blended_realized_expected,0.323893,0.2521595,0.0,0.07598626829268292,0.067272,0.03614833945222771,0.07531809285849733,0.10433267408499602,0.13181349763386366,0.17665466646748287,"{""e"":[0.009297,0.019899,0.0305,0.041102,0.051704,0.062306,0.072908,0.08351,0.094112,0.104714,0.115316,0.125918,0.13652,0.147122,0.157724,0.168326,0.178928,0.18953,0.200132,0.210734,0.221336],""c"":[6,5,9,14,19,32,35,37,41,42,32,36,16,27,16,10,4,5,1,5]}",0.180426,0.14346699999999998,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;anchor_shift_to_expected_p50=-0.1423;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,-0.10656339701549038,mean_reversion,False,incomplete_regime,90.0,41.0,weighted_empirical,-0.1423424178809176,0.180426,simple_ito_fallback,2,short_favorable_positive,0.180426,,,simple_ito,0.4983775,1.0,0.5,1.0,bucket_1,,False,False
UBRL,UBER,False,,1.99713,413,ols,,,0,True,False,16.600000381469727,,1.0,False,,False,False,False,False,False,False,True,False,0.647335,0.647962,0.231958,0.227715,0.323872,0.324647,0.0115,manual,0.0,0.045,0.160813,0.161313,True,0.231958,0.231958,0.231958,0.160813,0.160813,0.160813,0.160813,simple_ito_fallback,-1.823203,0.0,479.0,252.0,2026-04-30,letf,True,blended_realized_expected,0.231958,0.1963855,0.0,0.004542317073170732,0.0,0.09549210994378726,0.13048506545526123,0.1554065306328119,0.17938737269303806,0.21515507882143237,"{""e"":[0.081642,0.089672,0.097702,0.105732,0.113762,0.121792,0.129822,0.137852,0.145882,0.153912,0.161942,0.169972,0.178002,0.186032,0.194062,0.202092,0.210122,0.218152,0.226182,0.234212,0.242242],""c"":[10,7,15,14,21,28,21,33,41,40,35,24,26,25,17,13,8,6,5,3]}",0.160813,0.07114499999999999,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;anchor_shift_to_expected_p50=-0.0686;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,-0.041765596344676865,none,False,ok,90.0,41.0,weighted_empirical,-0.06864147200950438,0.160813,simple_ito_fallback,2,short_favorable_positive,0.160813,,,simple_ito,0.4992825,1.0,0.5,1.0,bucket_1,,False,False
VRTL,VRT,False,,1.980718,275,ols,,,0,True,False,146.13999938964844,,1.0,False,,False,False,False,False,False,False,True,False,1.08903,1.122428,0.531548,0.507641,0.557868,0.56546,0.0115,manual,0.0,0.045,0.357906,0.366189,True,0.531548,0.531548,0.531548,0.357906,0.357906,0.357906,0.357906,simple_ito_fallback,-0.998327,0.0,479.0,252.0,2026-04-30,letf,True,blended_realized_expected,0.531548,0.444727,0.0,0.042028399999999994,0.047314,0.16277279498741667,0.2454801116348404,0.30368528543229556,0.3764338018959761,0.49752638051132536,"{""e"":[0.110851,0.133015,0.155179,0.177343,0.199507,0.221671,0.243835,0.265999,0.288163,0.310327,0.332491,0.354655,0.376819,0.398983,0.421147,0.443311,0.465475,0.487639,0.509803,0.531967,0.554131],""c"":[4,9,11,18,20,29,50,31,39,27,27,32,20,21,12,14,10,7,4,7]}",0.357906,0.17364200000000002,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;anchor_shift_to_expected_p50=-0.1724;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,-0.15439914456827417,mean_reversion,False,incomplete_regime,90.0,30.0,weighted_empirical,-0.17242124726463098,0.357906,simple_ito_fallback,2,short_favorable_positive,0.357906,,,simple_ito,0.4951795,1.0,0.5,1.0,bucket_1,,False,False
QYLD,QQQ,False,,0.624593,500,ols,,,0,True,False,17.899999618530273,,1.0,False,,False,False,False,False,False,False,True,False,0.086727,0.085907,0.004614,0.001242,0.16343,0.162498,,missing,0.0,0.045,,,False,,0.004614,0.004614,,,,,passive_low_beta_na,,,,,2026-04-30,passive_low_beta,False,realized_daily_log_drag,0.004614,0.004614,0.0,0.012178137254901961,0.012254,-0.06758833474244764,-0.03668086763582745,-0.004603414807647578,0.027684262741292532,0.06968270310523957,"{""e"":[-0.104274,-0.09444,-0.084606,-0.074773,-0.064939,-0.055105,-0.045271,-0.035437,-0.025603,-0.01577,-0.005936,0.003898,0.013732,0.023566,0.033399,0.043233,0.053067,0.062901,0.072735,0.082569,0.092402],""c"":[2,5,5,9,27,24,26,42,25,26,31,30,33,24,19,22,14,21,6,1]}",,0.018376,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,0.04085090380062315,none,False,ok,90.0,51.0,weighted_empirical,,,,2,short_favorable_positive,,,,simple_ito,0.15614825,1.0,0.5,1.0,bucket_2,,False,False
QYLG,QQQ,False,,0.798776,500,ols,,,0,True,False,28.399999618530273,,1.0,False,,False,False,False,False,False,False,True,False,0.12362,0.122683,-0.001524,-0.004051,0.16343,0.162498,,missing,0.0,0.045,,,False,,-0.001524,-0.001524,,,,,passive_low_beta_na,,,,,2026-04-30,passive_low_beta,False,realized_daily_log_drag,-0.001524,-0.001524,0.0,0.015842392156862745,0.001856,-0.0800904373788747,-0.03728697128935419,-0.013720753687135122,0.00584462726478055,0.03748210226192507,"{""e"":[-0.166145,-0.154885,-0.143626,-0.132366,-0.121107,-0.109848,-0.098588,-0.087329,-0.076069,-0.06481,-0.053551,-0.042291,-0.031032,-0.019772,-0.008513,0.002746,0.014006,0.025265,0.036525,0.047784,0.059043],""c"":[1,6,1,1,1,0,4,4,12,9,38,45,50,55,56,34,31,25,15,4]}",,0.005385,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,0.04085090380062315,none,False,ok,90.0,51.0,weighted_empirical,,,,2,short_favorable_positive,,,,simple_ito,0.199694,1.0,0.5,1.0,bucket_2,,False,False
QQQX,QQQ,False,,0.781826,500,ols,,,0,True,False,29.739999771118164,,1.0,False,,False,False,False,False,False,False,True,False,0.14596,0.145491,-0.035491,-0.033008,0.16343,0.162498,,missing,0.0,0.045,,,False,,-0.035491,-0.035491,,,,,passive_low_beta_na,,,,,2026-04-30,passive_low_beta,False,realized_daily_log_drag,-0.035491,-0.035491,0.0,0.00663135294117647,0.0,-0.15856486929014754,-0.08391009479132841,-0.048626426101278236,-0.009561770613818969,0.045774249738314496,"{""e"":[-0.196248,-0.181995,-0.167742,-0.153489,-0.139236,-0.124983,-0.11073,-0.096477,-0.082224,-0.067971,-0.053718,-0.039466,-0.025213,-0.01096,0.003293,0.017546,0.031799,0.046052,0.060305,0.074558,0.088811],""c"":[5,5,8,4,14,16,23,24,35,44,49,40,24,32,30,17,6,7,4,5]}",,-0.027951000000000004,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,0.04085090380062315,none,False,ok,90.0,51.0,weighted_empirical,,,,2,short_favorable_positive,,,,simple_ito,0.1954565,1.0,0.5,1.0,bucket_2,,False,False
JEPQ,QQQ,False,,0.760433,500,ols,,,0,True,False,59.0,,1.0,False,,False,False,False,False,False,False,True,False,0.119144,0.118314,0.001823,0.003114,0.16343,0.162498,,missing,0.0,0.045,,,False,,0.001823,0.001823,,,,,passive_low_beta_na,,,,,2026-04-30,passive_low_beta,False,realized_daily_log_drag,0.001823,0.001823,0.0,0.004388627450980392,0.0,-0.04877618975216156,-0.024279815975591746,-0.004661413308441161,0.016274298835715455,0.044928466996393815,"{""e"":[-0.062373,-0.056108,-0.049843,-0.043577,-0.037312,-0.031046,-0.024781,-0.018516,-0.01225,-0.005985,0.000281,0.006546,0.012812,0.019077,0.025342,0.031608,0.037873,0.044139,0.050404,0.056669,0.062935],""c"":[5,11,10,11,24,34,25,36,33,34,29,26,23,31,18,15,9,9,8,1]}",,0.010171,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,0.04085090380062315,none,False,ok,90.0,51.0,weighted_empirical,,,,2,short_favorable_positive,,,,simple_ito,0.19010825,1.0,0.5,1.0,bucket_2,,False,False
XYLD,SPY,False,,0.644384,500,ols,,,0,True,False,40.09000015258789,,1.0,False,,False,False,False,False,False,False,True,False,0.068003,0.067479,0.003227,0.001274,0.125214,0.124476,,missing,0.0,0.045,,,False,,0.003227,0.003227,,,,,passive_low_beta_na,,,,,2026-04-30,passive_low_beta,False,realized_daily_log_drag,0.003227,0.003227,0.0,0.0279946862745098,0.026352,-0.07746613144076411,-0.04890974375328337,-0.023422773787745578,-0.00031299836933416057,0.02941798967377504,"{""e"":[-0.095718,-0.088017,-0.080316,-0.072615,-0.064914,-0.057213,-0.049512,-0.041811,-0.03411,-0.026409,-0.018708,-0.011007,-0.003306,0.004395,0.012096,0.019797,0.027498,0.035199,0.0429,0.050602,0.058303],""c"":[2,11,11,15,31,24,33,32,29,34,38,25,26,25,17,17,13,2,5,2]}",,0.017433,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,0.03588713098581588,none,False,ok,90.0,51.0,weighted_empirical,,,,2,short_favorable_positive,,,,simple_ito,0.161096,1.0,0.5,1.0,bucket_2,,False,False
XYLG,SPY,False,,0.817466,500,ols,,,0,True,False,27.881999969482422,,1.0,False,,False,False,False,False,False,False,True,False,0.097982,0.097374,0.000235,-0.00114,0.125214,0.124476,,missing,0.0,0.045,,,False,,0.000235,0.000235,,,,,passive_low_beta_na,,,,,2026-04-30,passive_low_beta,False,realized_daily_log_drag,0.000235,0.000235,0.0,0.03558305882352941,0.031444,-0.08615441509150255,-0.05585458811688376,-0.03579473737853461,-0.01479403849267429,0.014800828081820925,"{""e"":[-0.101945,-0.095197,-0.088449,-0.081701,-0.074952,-0.068204,-0.061456,-0.054708,-0.047959,-0.041211,-0.034463,-0.027715,-0.020967,-0.014218,-0.00747,-0.000722,0.006026,0.012775,0.019523,0.026271,0.033019],""c"":[4,9,12,17,22,17,20,24,34,43,31,31,33,21,23,15,14,14,1,7]}",,0.007279,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,0.03588713098581588,none,False,ok,90.0,51.0,weighted_empirical,,,,2,short_favorable_positive,,,,simple_ito,0.2043665,1.0,0.5,1.0,bucket_2,,False,False
JEPI,SPY,False,,0.593063,500,ols,,,0,True,False,57.119998931884766,,1.0,False,,False,False,False,False,False,False,True,False,0.080149,0.080002,0.02099,0.019458,0.125214,0.124476,,missing,0.0,0.045,,,False,,0.02099,0.02099,,,,,passive_low_beta_na,,,,,2026-04-30,passive_low_beta,False,realized_daily_log_drag,0.02099,0.02099,0.0,0.006766352941176471,0.0,-0.05303283108150071,-0.015216898513006094,0.01229128969473866,0.04112325891964533,0.08426971815991405,"{""e"":[-0.074421,-0.065843,-0.057265,-0.048687,-0.040109,-0.031531,-0.022954,-0.014376,-0.005798,0.00278,0.011358,0.019936,0.028514,0.037091,0.045669,0.054247,0.062825,0.071403,0.079981,0.088559,0.097136],""c"":[5,10,3,13,12,24,32,31,35,26,34,40,23,25,21,16,11,10,11,10]}",,0.03741,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,0.03588713098581588,none,False,ok,90.0,51.0,weighted_empirical,,,,2,short_favorable_positive,,,,simple_ito,0.14826575,1.0,0.5,1.0,bucket_2,,False,False
SPYI,SPY,False,,0.823479,500,ols,,,0,True,False,52.13999938964844,,1.0,False,,False,False,False,False,False,False,True,False,0.100632,0.099908,-0.007301,-0.007597,0.125214,0.124476,,missing,0.0,0.045,,,False,,-0.007301,-0.007301,,,,,passive_low_beta_na,,,,,2026-04-30,passive_low_beta,False,realized_daily_log_drag,-0.007301,-0.007301,0.0,0.0018831372549019609,0.0,-0.03839497646747851,-0.022575378138343153,-0.011169120564802449,0.0018534756758358435,0.016601877220587175,"{""e"":[-0.049424,-0.045753,-0.042082,-0.038411,-0.03474,-0.031069,-0.027398,-0.023727,-0.020056,-0.016385,-0.012714,-0.009043,-0.005372,-0.001701,0.00197,0.005641,0.009312,0.012983,0.016654,0.020325,0.023996],""c"":[4,6,6,11,18,16,23,34,24,41,30,37,26,20,34,20,17,9,9,7]}",,-0.000497,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,0.03588713098581588,none,False,ok,90.0,51.0,weighted_empirical,,,,2,short_favorable_positive,,,,simple_ito,0.20586975,1.0,0.5,1.0,bucket_2,,False,False
RYLD,IWM,False,,0.575025,500,ols,,,0,True,False,15.260000228881836,,1.0,False,,False,False,False,False,False,False,True,False,0.108314,0.108058,0.01365,0.009746,0.193664,0.193284,,missing,0.0,0.045,,,False,,0.01365,0.01365,,,,,passive_low_beta_na,,,,,2026-04-30,passive_low_beta,False,realized_daily_log_drag,0.01365,0.01365,0.0,0.09696815686274508,0.08729,-0.18554661085651264,-0.10390429544402774,-0.06785614680003466,-0.02873756156673174,0.026459448489328814,"{""e"":[-0.271191,-0.254712,-0.238233,-0.221754,-0.205275,-0.188797,-0.172318,-0.155839,-0.13936,-0.122881,-0.106402,-0.089923,-0.073444,-0.056965,-0.040486,-0.024007,-0.007528,0.008951,0.02543,0.041909,0.058388],""c"":[2,1,4,4,4,6,7,14,19,28,46,48,48,33,47,24,28,11,15,3]}",,0.028191,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,-0.09229643985517419,mean_reversion,False,incomplete_regime,90.0,51.0,weighted_empirical,,,,2,short_favorable_positive,,,,simple_ito,0.14375625,1.0,0.5,1.0,bucket_2,,False,False
