ETF,Underlying,Delta,Delta_n_obs,Delta_source,borrow_fee_annual,shares_available,borrow_current,borrow_spiking,borrow_missing_from_ftp,borrow_price_ref,borrow_current_raw_annual,borrow_floor_factor,protected,borrow_leq_low,borrow_gt_low,protected_ok,protected_bad,purgatory,exclude_borrow_gt_low,exclude_no_shares,exclude_borrow_spike,vol_etf_annual,vol_etf_annual_legacy,gross_decay_annual,gross_decay_annual_legacy_weekly,vol_underlying_annual,vol_underlying_annual_legacy,expense_ratio_annual,expense_ratio_source,underlying_borrow_annual,risk_free_rate_used,expected_gross_decay_annual,expected_gross_decay_annual_legacy,expected_gross_decay_reliable,blended_gross_decay,net_decay_annual,decay_score,maint_pct_long,maint_pct_short,init_pct_long,init_pct_short,bucket,bucket4_net_edge_annual,inverse_shortable,net_edge_p50_annual,edge_used_for_prod_replay,borrow_annual,strategy_tag,long_usd,short_usd,underlying_target_usd,etf_target_usd,underlying_target_from_b12_usd,underlying_target_from_b4_usd,underlying_internalized_usd,underlying_external_trade_usd,sleeve,b1_trend_xsec_pctile,b1_trend_multiplier,optimal_gross_target_usd,optimal_long_usd,optimal_short_usd,optimal_underlying_target_usd,optimal_etf_target_usd,model_gross_target_usd,model_long_usd,model_short_usd,execution_policy,purgatory_reason,gross_target_usd,pair_override_gross_mult,pair_override_hedge_add,pair_override_note,ratchet_released,ratchet_trim_lambda,ratchet_trim_usd,optimal_binding_cap,binding_cap,liquidity_gap_usd,executable_pct_of_optimal,borrow_underlying,reduce_only,keep_open,hard_exit,_plan_date
SMU,SMR,1.983916,196,ols,0.16844,20000,0.16844,False,False,16.860000610351562,0.16844,1.0,False,True,False,False,False,False,False,False,False,2.033798,2.026164,1.290021,1.272541,1.030351,1.050625,0.013,tradr,0.0,0.03595,1.08452,1.125697,True,1.244354,1.1215810000000002,1.075914,0.495979,0.5951748,0.5,0.5951748,bucket_1,,False,1.1215810000000002,net_decay_annual,0.16844,ETF_LS,30661.565784174025,-15455.072585822194,30661.565784174025,-15455.072585822194,59742.57476558225,0.0,-0.0,59742.57476558225,core_leveraged,0.5,1.0,46116.63836999622,30661.56578417402,-15455.072585822192,30661.56578417402,-15455.072585822192,46116.63836999622,30661.56578417402,-15455.072585822192,normal,,46116.638369996224,1.0,0.0,,False,0.0,0.0,haircut,haircut,-7.275957614183426e-12,1.0000000000000002,0.0,False,False,False,2026-04-22
SNPX,SNPS,1.82836,108,ols,,0,0.0,False,True,24.549999237060547,,1.0,False,False,False,False,False,False,False,True,False,0.779886,0.775731,0.721068,0.687979,0.613672,0.557505,0.013,tradr,0.0,0.03595,0.327962,0.278148,True,0.496436,0.721068,0.496436,0.45709,1.0,0.5,1.0,bucket_1,,False,0.721068,net_decay_annual,,ETF_LS,15642.999049441823,-8555.754364261866,15642.999049441823,-8555.754364261866,15642.999049441823,0.0,-0.0,15642.999049441823,core_leveraged,0.5,1.0,24198.75341370369,15642.999049441823,-8555.754364261866,15642.999049441823,-8555.754364261866,24198.75341370369,15642.999049441823,-8555.754364261866,normal,no_locate,24198.753413703693,1.0,0.0,,False,0.0,0.0,haircut,haircut,-3.637978807091713e-12,1.0000000000000002,0.0,False,False,False,2026-04-22
SRPU,SRPT,1.965141,123,ols,0.126025,3000,0.126025,False,False,10.837499618530272,0.126025,1.0,False,True,False,False,False,False,False,False,False,2.174815,1.898258,1.394019,1.354035,1.184794,1.083357,0.013,tradr,0.0,0.03595,1.378887,1.160703,True,1.386273,1.2679939999999998,1.260248,0.49128525,0.5895423,0.5,0.5895423,bucket_1,,False,1.2679939999999998,net_decay_annual,0.126025,ETF_LS,39040.56992714704,-19866.54897900305,39040.56992714704,-19866.54897900305,39040.56992714704,0.0,-0.0,39040.56992714704,core_leveraged,0.5,1.0,58907.11890615008,39040.56992714703,-19866.548979003048,39040.56992714703,-19866.548979003048,58907.11890615008,39040.56992714703,-19866.548979003048,normal,,58907.118906150085,1.0,0.0,,False,0.0,0.0,haircut,haircut,-7.275957614183426e-12,1.0000000000000002,0.0,False,False,False,2026-04-22
TARK,ARKK,1.978977,501,ols,0.029498,15000,0.029498,False,False,47.77999877929688,0.029498,1.0,False,True,False,False,False,False,False,False,False,0.73852,0.740626,0.232057,0.228648,0.373225,0.373394,0.0115,tradr,0.0,0.03595,0.181629,0.181751,True,0.232057,0.202559,0.202559,0.49474425,0.5936931,0.5,0.5936931,bucket_1,,False,0.202559,net_decay_annual,0.029498,ETF_LS,1538.8746517442069,-777.6111858521887,1538.8746517442069,-777.6111858521887,1538.8746517442069,0.0,-0.0,1538.8746517442069,core_leveraged,0.5,1.0,2316.485837596395,1538.8746517442064,-777.6111858521884,1538.8746517442064,-777.6111858521884,2316.485837596395,1538.8746517442064,-777.6111858521884,normal,,2316.4858375963954,1.0,0.0,,False,0.0,0.0,haircut,haircut,-4.547473508864641e-13,1.0000000000000002,0.0,False,False,False,2026-04-22
TEMT,TEM,1.984069,236,ols,0.0976789999999999,450000,0.0976789999999999,False,False,25.61000061035156,0.0976789999999999,1.0,False,True,False,False,False,False,False,False,False,1.364153,1.350635,0.642455,0.626837,0.716827,0.722262,0.013,tradr,0.0,0.03595,0.550004,0.55764,True,0.636585,0.544776,0.538906,0.49601725,0.5952207,0.5,0.5952207,bucket_1,,False,0.544776,net_decay_annual,0.0976789999999999,ETF_LS,8550.422533784167,-4309.538898992005,8550.422533784167,-4309.538898992005,8550.422533784167,0.0,-0.0,8550.422533784167,core_leveraged,0.5,1.0,12859.961432776168,8550.422533784165,-4309.538898992004,8550.422533784165,-4309.538898992004,12859.961432776168,8550.422533784165,-4309.538898992004,normal,,12859.961432776172,1.0,0.0,,False,0.0,0.0,haircut,haircut,-3.637978807091713e-12,1.0000000000000002,0.0,False,False,False,2026-04-22
UNX,U,2.02976,150,ols,0.044047,4000,0.044047,False,False,40.470001220703125,0.044047,1.0,False,True,False,False,False,False,False,False,False,1.903371,1.669756,1.024475,1.017268,0.777321,0.760793,0.013,tradr,0.0,0.03595,0.681488,0.65492,True,0.885647,0.980428,0.8415999999999999,0.50744,0.608928,0.50744,0.608928,bucket_1,,False,0.980428,net_decay_annual,0.044047,ETF_LS,25160.93929277853,-12396.016914698552,25160.93929277853,-12396.016914698552,25160.93929277853,0.0,-0.0,25160.93929277853,core_leveraged,0.5,1.0,37556.95620747707,25160.939292778523,-12396.016914698548,25160.939292778523,-12396.016914698548,37556.95620747707,25160.939292778523,-12396.016914698548,normal,,37556.95620747708,1.0,0.0,,False,0.0,0.0,haircut,haircut,-7.275957614183426e-12,1.0000000000000002,0.0,False,False,False,2026-04-22
UPSX,UPST,1.988288,217,ols,0.126094,85000,0.126094,False,False,23.88999938964844,0.126094,1.0,False,True,False,False,False,False,False,False,False,1.471079,1.416564,0.71085,0.689301,0.718334,0.711978,0.013,tradr,0.0,0.03595,0.555503,0.546571,True,0.689274,0.5847559999999999,0.56318,0.497072,0.5964864,0.5,0.5964864,bucket_1,,False,0.5847559999999999,net_decay_annual,0.126094,ETF_LS,9509.697645584043,-4782.85723475877,9509.697645584043,-4782.85723475877,9509.697645584043,0.0,-0.0,9509.697645584043,core_leveraged,0.5,1.0,14292.554880342814,9509.697645584043,-4782.85723475877,9509.697645584043,-4782.85723475877,14292.554880342814,9509.697645584043,-4782.85723475877,normal,,14292.554880342816,1.0,0.0,,False,0.0,0.0,haircut,haircut,-1.8189894035458565e-12,1.0000000000000002,0.0,False,False,False,2026-04-22
VOYX,VOYG,1.92773,153,ols,,0,0.0,False,True,14.209400177001951,,1.0,False,False,False,False,False,False,False,True,False,1.650881,1.654575,1.095793,1.071926,0.871716,0.869937,0.013,tradr,0.0,0.03595,0.725849,0.723079,True,0.950458,1.095793,0.950458,0.4819325,1.0,0.5,1.0,bucket_1,,False,1.095793,net_decay_annual,,ETF_LS,31851.972339051743,-16523.046453108967,31851.972339051743,-16523.046453108967,31851.972339051743,0.0,-0.0,31851.972339051743,core_leveraged,0.5,1.0,48375.01879216069,31851.97233905173,-16523.04645310896,31851.97233905173,-16523.04645310896,48375.01879216069,31851.97233905173,-16523.04645310896,normal,no_locate,48375.01879216071,1.0,0.0,,False,0.0,0.0,haircut,haircut,-1.4551915228366852e-11,1.0000000000000002,0.0,False,False,False,2026-04-22
WULX,WULF,1.993408,123,ols,0.150921,15000,0.150921,False,False,35.7599983215332,0.150921,1.0,False,True,False,False,False,False,False,False,False,1.959432,1.981863,1.203093,1.162397,1.038402,1.106248,0.013,tradr,0.0,0.03595,1.116353,1.260423,True,1.15869,1.052172,1.007769,0.498352,0.5980224,0.5,0.5980224,bucket_1,,False,1.052172,net_decay_annual,0.150921,ETF_LS,27448.048525850587,-13769.408232459478,27448.048525850587,-13769.408232459478,27448.048525850587,0.0,-0.0,27448.048525850587,core_leveraged,0.5,1.0,41217.45675831007,27448.048525850587,-13769.408232459478,27448.048525850587,-13769.408232459478,41217.45675831007,27448.048525850587,-13769.408232459478,normal,,41217.45675831007,1.0,0.0,,False,0.0,0.0,haircut,haircut,0.0,1.0,0.0,False,False,False,2026-04-22
CRMU,CRML,1.96124,49,ols,0.161567,7000,0.161567,False,False,8.920100212097168,0.161567,1.0,False,True,False,False,False,False,False,False,False,2.241839,2.513152,1.632364,1.519694,1.628507,1.743109,0.0075,yfinance,0.0,0.03595,2.541894,2.906114,True,2.365041,1.470797,2.203474,0.49031,0.588372,0.5,0.588372,bucket_1,,False,1.470797,net_decay_annual,0.161567,ETF_LS,50418.90199838148,-25707.665557698947,50418.90199838148,-25707.665557698947,50418.90199838148,0.0,-0.0,50418.90199838148,core_leveraged,0.5,1.0,76126.56755608041,50418.90199838147,-25707.665557698943,50418.90199838147,-25707.665557698943,76126.56755608041,50418.90199838147,-25707.665557698943,normal,,76126.56755608042,1.0,0.0,,False,0.0,0.0,haircut,haircut,-1.4551915228366852e-11,1.0000000000000002,0.0,False,False,False,2026-04-22
UECG,UEC,2.004041,49,ols,0.062428,8000,0.062428,False,False,10.100000381469728,0.062428,1.0,False,True,False,False,False,False,False,False,False,1.242894,1.228712,0.519199,0.487383,0.736518,0.747212,0.0075,yfinance,0.0,0.03595,0.589347,0.60531,True,0.575707,0.456771,0.5132789999999999,0.50101025,0.6012122999999999,0.50101025,0.6012122999999999,bucket_1,,False,0.456771,net_decay_annual,0.062428,ETF_LS,6378.253823916928,-3182.6962741365714,6378.253823916928,-3182.6962741365714,6378.253823916928,0.0,-0.0,6378.253823916928,core_leveraged,0.5,1.0,9560.950098053498,6378.253823916927,-3182.696274136571,6378.253823916927,-3182.696274136571,9560.950098053498,6378.253823916927,-3182.696274136571,normal,,9560.9500980535,1.0,0.0,,False,0.0,0.0,haircut,haircut,-1.8189894035458565e-12,1.0000000000000002,0.0,False,False,False,2026-04-22
DNNG,DNN,1.982957,48,ols,0.101669,1000,0.101669,False,False,12.420000076293944,0.101669,1.0,False,True,False,False,False,False,False,False,False,1.106297,1.098806,0.623379,0.583973,0.607704,0.610368,0.0075,yfinance,0.0,0.03595,0.402754,0.405916,True,0.444778,0.52171,0.343109,0.49573925,0.5948871,0.5,0.5948871,bucket_1,,False,0.52171,net_decay_annual,0.101669,ETF_LS,7872.335573962916,-3969.9981260122713,7872.335573962916,-3969.9981260122713,7872.335573962916,0.0,-0.0,7872.335573962916,core_leveraged,0.5,1.0,11842.333699975186,7872.335573962915,-3969.998126012271,7872.335573962915,-3969.998126012271,11842.333699975186,7872.335573962915,-3969.998126012271,normal,,11842.333699975188,1.0,0.0,,False,0.0,0.0,haircut,haircut,-1.8189894035458565e-12,1.0000000000000002,0.0,False,False,False,2026-04-22
RCAX,RCAT,2.004476,54,ols,0.045513,40000,0.045513,False,False,13.5,0.045513,1.0,False,True,False,False,False,False,False,False,False,2.360478,2.355933,1.700706,1.517223,1.139543,1.160733,0.0131,yfinance,0.0,0.03595,1.356501,1.405571,True,1.430259,1.655193,1.384746,0.501119,0.6013428,0.501119,0.6013428,bucket_1,,False,1.655193,net_decay_annual,0.045513,ETF_LS,63731.61031382573,-31794.648733048303,63731.61031382573,-31794.648733048303,63731.61031382573,0.0,-0.0,63731.61031382573,core_leveraged,0.5,1.0,95526.259046874,63731.61031382571,-31794.64873304829,63731.61031382571,-31794.64873304829,95526.259046874,63731.61031382571,-31794.64873304829,normal,,95526.25904687402,1.0,0.0,,False,0.0,0.0,haircut,haircut,-2.9103830456733704e-11,1.0000000000000002,0.0,False,False,False,2026-04-22
RDWU,RDW,1.984694,56,ols,0.348344,25000,0.348344,False,False,13.993599891662598,0.348344,1.0,False,True,False,False,False,False,False,False,False,1.968785,1.981526,1.526969,1.470414,1.082819,1.082215,0.015,yfinance,0.0,0.03595,1.196115,1.194837,True,1.269638,1.178625,0.921294,0.4961735,0.5954081999999999,0.5,0.5954081999999999,bucket_1,,False,1.178625,net_decay_annual,0.348344,ETF_LS,31258.86214518108,-15749.965559013674,31258.86214518108,-15749.965559013674,31258.86214518108,0.0,-0.0,31258.86214518108,core_leveraged,0.5,1.0,47008.82770419474,31258.862145181072,-15749.96555901367,31258.862145181072,-15749.96555901367,47008.82770419474,31258.862145181072,-15749.96555901367,normal,,47008.82770419475,1.0,0.0,,False,0.0,0.0,haircut,haircut,-7.275957614183426e-12,1.0000000000000002,0.0,False,False,False,2026-04-22
OKLL,OKLO,1.997922,208,ols,0.23664,60000,0.23664,False,False,10.270000457763672,0.23664,1.0,False,True,False,False,False,False,False,False,False,1.980578,2.005574,1.258793,1.242471,1.027735,1.053418,0.0131,yfinance,0.0,0.03595,1.101925,1.155208,True,1.231403,1.022153,0.994763,0.4994805,0.5993765999999999,0.5,0.5993765999999999,bucket_1,,False,1.022153,net_decay_annual,0.23664,ETF_LS,25034.88894242976,-12530.463622919093,25034.88894242976,-12530.463622919093,25034.88894242976,0.0,-0.0,25034.88894242976,core_leveraged,0.5,1.0,37565.35256534885,25034.888942429752,-12530.46362291909,25034.888942429752,-12530.46362291909,37565.35256534885,25034.888942429752,-12530.46362291909,normal,,37565.35256534885,1.0,0.0,,False,0.0,0.0,haircut,haircut,-7.275957614183426e-12,1.0000000000000002,0.0,False,False,False,2026-04-22
GDXU,GDX,3.041251,501,ols,0.087101,80000,0.087101,False,False,217.7180938720703,0.087101,1.0,False,True,False,False,False,False,False,False,False,1.425439,1.359761,0.721062,0.706723,0.454172,0.44822,0.0095,yfinance,0.0,0.03595,0.723147,0.706476,True,0.721062,0.633961,0.633961,0.76031275,0.9123753,0.76031275,0.9123753,bucket_1,,False,0.633961,net_decay_annual,0.087101,ETF_LS,9336.27762698752,-3069.880659961155,9336.27762698752,-3069.880659961155,11024.490942713495,0.0,-0.0,11024.490942713495,core_leveraged,0.5,1.0,12406.158286948674,9336.27762698752,-3069.880659961154,9336.27762698752,-3069.880659961154,12406.158286948674,9336.27762698752,-3069.880659961154,normal,,12406.158286948676,1.0,0.0,,False,0.0,0.0,haircut,haircut,-1.8189894035458565e-12,1.0000000000000002,0.0,False,False,False,2026-04-22
MRNX,MRNA,2.013277,53,ols,0.1049789999999999,100,0.1049789999999999,False,False,30.1299991607666,0.1049789999999999,1.0,False,True,False,False,False,False,False,True,False,1.180352,1.228518,0.532847,0.533111,0.635691,0.643728,,missing,0.0,0.03595,0.448614,0.459102,True,0.46633,0.4278679999999999,0.361351,0.50331925,0.6039831,0.50331925,0.6039831,bucket_1,,False,0.4278679999999999,net_decay_annual,0.1049789999999999,ETF_LS,5401.329795483306,-2682.854766375072,5401.329795483306,-2682.854766375072,5401.329795483306,0.0,-0.0,5401.329795483306,core_leveraged,0.5,1.0,8084.184561858377,5401.329795483305,-2682.8547663750714,5401.329795483305,-2682.8547663750714,8084.184561858377,5401.329795483305,-2682.8547663750714,normal,no_locate,8084.184561858378,1.0,0.0,,False,0.0,0.0,haircut,haircut,-1.8189894035458565e-12,1.0000000000000002,0.0,False,False,False,2026-04-22
ZETX,ZETA,2.043186,53,ols,0.1116409999999999,3000,0.1116409999999999,False,False,17.920000076293945,0.1116409999999999,1.0,False,True,False,False,False,False,False,False,False,1.431818,1.438253,0.699459,0.660173,0.683747,0.70561,,missing,0.0,0.03595,0.535733,0.568105,True,0.570167,0.5878180000000001,0.458526,0.5107965,0.6129557999999999,0.5107965,0.6129557999999999,bucket_1,,False,0.5878180000000001,net_decay_annual,0.1116409999999999,ETF_LS,9601.369972822946,-4699.214840363504,9601.369972822946,-4699.214840363504,9601.369972822946,0.0,-0.0,9601.369972822946,core_leveraged,0.5,1.0,14300.584813186448,9601.369972822944,-4699.214840363503,9601.369972822944,-4699.214840363503,14300.584813186448,9601.369972822944,-4699.214840363503,normal,,14300.58481318645,1.0,0.0,,False,0.0,0.0,haircut,haircut,-1.8189894035458565e-12,1.0000000000000002,0.0,False,False,False,2026-04-22
LITX,LITE,1.981322,59,ols,0.055473,6300000,0.055473,False,False,40.2599983215332,0.055473,1.0,False,True,False,False,False,False,False,False,False,2.002002,1.973665,1.094187,1.310323,0.807551,0.798463,0.0149,tradr,0.0,0.03595,0.68416,0.669971,True,0.780158,1.038714,0.724685,0.4953305,0.5943965999999999,0.5,0.5943965999999999,bucket_1,,False,1.038714,net_decay_annual,0.055473,ETF_LS,28013.22770826601,-14138.654750851209,28013.22770826601,-14138.654750851209,28013.22770826601,0.0,-0.0,28013.22770826601,core_leveraged,0.5,1.0,42151.88245911722,28013.22770826601,-14138.654750851209,28013.22770826601,-14138.654750851209,42151.88245911722,28013.22770826601,-14138.654750851209,normal,,42151.88245911722,1.0,0.0,,False,0.0,0.0,haircut,haircut,0.0,1.0,0.0,False,False,False,2026-04-22
SNXX,SNDK,1.994554,59,ols,0.036083,4300000,0.036083,False,False,73.8499984741211,0.036083,1.0,False,True,False,False,False,False,False,False,False,1.991545,1.979716,1.118573,1.095208,0.945137,0.940317,0.0149,tradr,0.0,0.03595,0.936654,0.92764,True,0.979246,1.08249,0.943163,0.4986385,0.5983662,0.5,0.5983662,bucket_1,,False,1.08249,net_decay_annual,0.036083,ETF_LS,30296.46818382065,-15189.595360075817,30296.46818382065,-15189.595360075817,30296.46818382065,0.0,-0.0,30296.46818382065,core_leveraged,0.5,1.0,45486.06354389647,30296.46818382065,-15189.595360075817,30296.46818382065,-15189.595360075817,45486.06354389647,30296.46818382065,-15189.595360075817,normal,,45486.06354389647,1.0,0.0,,False,0.0,0.0,haircut,haircut,0.0,1.0,0.0,False,False,False,2026-04-22
WDCX,WDC,2.042323,59,ols,0.121473,85000,0.121473,False,False,54.67499923706055,0.121473,1.0,False,True,False,False,False,False,False,False,False,1.625942,1.63604,0.807704,0.706551,0.626261,0.61775,0.0149,tradr,0.0,0.03595,0.469824,0.458555,True,0.548931,0.686231,0.4274579999999999,0.51058075,0.6126969,0.51058075,0.6126969,bucket_1,,False,0.686231,net_decay_annual,0.121473,ETF_LS,12665.70487842746,-6201.616922703931,12665.70487842746,-6201.616922703931,12665.70487842746,0.0,-0.0,12665.70487842746,core_leveraged,0.5,1.0,18867.321801131387,12665.704878427458,-6201.616922703929,12665.704878427458,-6201.616922703929,18867.321801131387,12665.704878427458,-6201.616922703929,normal,,18867.32180113139,1.0,0.0,,False,0.0,0.0,haircut,haircut,-3.637978807091713e-12,1.0000000000000002,0.0,False,False,False,2026-04-22
LNOK,NOK,1.958486,63,ols,0.403416,100000,0.403416,False,False,44.185001373291016,0.403416,1.0,False,False,True,False,False,True,True,False,False,0.950092,0.948033,0.319858,0.326515,0.42833,0.43775,0.0131,yfinance,0.0,0.03595,0.219758,0.227415,True,0.244783,-0.083558,-0.158633,0.4896215,0.5875458,0.5,0.5875458,bucket_1,,False,-0.083558,net_decay_annual,0.403416,ETF_LS,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,core_leveraged,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,reduce_only,,0.0,,,,False,0.0,0.0,none,none,0.0,1.0,0.0,True,False,False,2026-04-22
USGG,USAR,1.996364,68,ols,0.445356,200000,0.445356,False,False,19.82999992370605,0.445356,1.0,False,False,True,False,False,True,True,False,False,2.220671,2.265407,1.423771,1.352544,1.217577,1.247521,0.0075,yfinance,0.0,0.03595,1.517737,1.59115,True,1.492381,0.9784149999999998,1.047025,0.499091,0.5989092,0.5,0.5989092,bucket_1,,False,0.9784149999999998,net_decay_annual,0.445356,ETF_LS,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,core_leveraged,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,reduce_only,,0.0,,,,False,0.0,0.0,none,none,0.0,1.0,0.0,True,False,False,2026-04-22
ONDG,ONDS,2.002555,68,ols,0.225827,150000,0.225827,False,False,7.760000228881836,0.225827,1.0,False,True,False,False,False,False,False,False,False,1.957929,1.927696,1.140382,1.105622,1.237591,1.264012,0.0075,yfinance,0.0,0.03595,1.581048,1.647397,True,1.462138,0.914555,1.236311,0.50063875,0.6007665,0.50063875,0.6007665,bucket_1,,False,0.914555,net_decay_annual,0.225827,ETF_LS,20439.76076606559,-10206.84114347201,20439.76076606559,-10206.84114347201,71260.44930203256,0.0,-0.0,71260.44930203256,core_leveraged,0.5,1.0,30646.601909537592,20439.760766065585,-10206.841143472007,20439.760766065585,-10206.841143472007,30646.601909537592,20439.760766065585,-10206.841143472007,normal,,30646.6019095376,1.0,0.0,,False,0.0,0.0,haircut,haircut,-3.637978807091713e-12,1.0000000000000002,0.0,False,False,False,2026-04-22
PLUL,PLUG,1.951501,68,ols,0.202607,1000,0.202607,False,False,21.51000022888184,0.202607,1.0,False,True,False,False,False,False,False,False,False,1.800246,1.904498,0.92587,0.958905,1.093627,1.150115,0.0075,yfinance,0.0,0.03595,1.152124,1.269798,True,1.091071,0.723263,0.8884639999999999,0.48787525,0.5854503,0.5,0.5854503,bucket_1,,False,0.723263,net_decay_annual,0.202607,ETF_LS,13490.168372482398,-6912.7140454872415,13490.168372482398,-6912.7140454872415,13490.168372482398,0.0,-0.0,13490.168372482398,core_leveraged,0.5,1.0,20402.882417969635,13490.168372482394,-6912.71404548724,13490.168372482394,-6912.71404548724,20402.882417969635,13490.168372482394,-6912.71404548724,normal,,20402.88241796964,1.0,0.0,,False,0.0,0.0,haircut,haircut,-3.637978807091713e-12,1.0000000000000002,0.0,False,False,False,2026-04-22
UUUG,UUUU,1.99773,68,ols,0.109609,50000,0.109609,False,False,13.370100021362305,0.109609,1.0,False,True,False,False,False,False,False,False,False,1.939138,1.960109,1.110402,1.094278,0.924148,0.930495,0.0075,yfinance,0.0,0.03595,0.894512,0.906243,True,0.952768,1.0007929999999998,0.843159,0.4994325,0.5993189999999999,0.5,0.5993189999999999,bucket_1,,False,1.0007929999999998,net_decay_annual,0.109609,ETF_LS,25510.865783322,-12769.926758531932,25510.865783322,-12769.926758531932,25510.865783322,0.0,-0.0,25510.865783322,core_leveraged,0.5,1.0,38280.79254185392,25510.865783321995,-12769.92675853193,25510.865783321995,-12769.92675853193,38280.79254185392,25510.865783321995,-12769.92675853193,normal,,38280.79254185393,1.0,0.0,,False,0.0,0.0,haircut,haircut,-7.275957614183426e-12,1.0000000000000002,0.0,False,False,False,2026-04-22
